area,cuartos,titulo,oferta,garajes,tocadores,precio,vlradmin,vlrarriendo,tipoinmueble,nombrecontructor,nombreproyecto,barrio,comuna,ciudad,zona,propid,contactnumber,estadoinmueble,idempresa,descripcion,link
6171.0,5,"Casa en Venta, El Capiro, La Ceja",venta,3,5,3500000000,,,Casa,,,OFIR,El Capiro,La Ceja,,14169-M4333371,3128194149,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-5-habitaciones-5-banos-3-garajes/14169-M4333371,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-5-habitaciones-5-banos-3-garajes/14169-M4333371
480.0,3,"Casa en Venta, La Ceja, La Ceja",venta,3,4,1300000000,625000.0,,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333343,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-4-banos-3-garajes/14169-M4333343,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-4-banos-3-garajes/14169-M4333343
14650.0,3,"Casa en Venta, El Yarumo, La Ceja",venta,0,3,1900000000,,0.0,Casa,,,EL YARUMO,El Yarumo,La Ceja,,11704-106214,3164824419,Usado,5440.0,/inmueble/venta-casa-la-ceja-el-yarumo-3-habitaciones-3-banos/11704-106214,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-el-yarumo-3-habitaciones-3-banos/11704-106214
236.0,4,"Casa en Venta, La Ceja, La Ceja",venta,2,5,1100000000,292000.0,0.0,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333314,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-5-banos-2-garajes/14169-M4333314,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-5-banos-2-garajes/14169-M4333314
124.39,3,"Casa en Venta, La Ceja, La Ceja",venta,1,3,570000000,200000.0,,Casa,,,LA CEJA,La Ceja,La Ceja,,14169-M4333347,3128194149,Usado,6018.0,/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-3-banos-1-garajes/14169-M4333347,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-3-banos-1-garajes/14169-M4333347
145.0,3,"Casa en Venta, La Ceja, La Ceja",venta,3,4,735000000,210000.0,,Casa,,,LA CEJA,La Ceja,La Ceja,,13794-M4128895,3004384437,Usado,5932.0,/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-4-banos-3-garajes/13794-M4128895,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-4-banos-3-garajes/13794-M4128895
177.0,4,"Casa en Venta, La Ceja, La Ceja",venta,3,5,890000000,200000.0,,Casa,,,FRAY EUGENIO RAMIREZ SALAZAR,La Ceja,La Ceja,,14169-M4333307,3128194149,Usado,6018.0,/inmueble/venta-casa-la-ceja-fray-eugenio-ramirez-salazar-4-habitaciones-5-banos-3-garajes/14169-M4333307,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-fray-eugenio-ramirez-salazar-4-habitaciones-5-banos-3-garajes/14169-M4333307
3100.0,3,"Casa en Venta, La Ceja, La Ceja",venta,4,4,2900000000,850000.0,,Casa,,,LA CEJA,La Ceja,La Ceja,,14169-M4333359,3128194149,Usado,6018.0,/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-4-banos-4-garajes/14169-M4333359,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-4-banos-4-garajes/14169-M4333359
339.0,2,"Casa en Venta, La Ceja, La Ceja",venta,4,3,2900000000,500000.0,,Casa,,,LA CEJA,La Ceja,La Ceja,,5175-M4452572,3158574462,Usado,3526.0,/inmueble/venta-casa-la-ceja-la-ceja-2-habitaciones-3-banos-4-garajes/5175-M4452572,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-2-habitaciones-3-banos-4-garajes/5175-M4452572
170.0,4,"Casa en Venta, La Ceja, La Ceja",venta,1,3,680000000,,,Casa,,,FRAY EUGENIO RAMIREZ SALAZAR,La Ceja,La Ceja,,14169-M4333292,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-fray-eugenio-ramirez-salazar-4-habitaciones-3-banos-1-garajes/14169-M4333292,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-fray-eugenio-ramirez-salazar-4-habitaciones-3-banos-1-garajes/14169-M4333292
203.0,3,"Casa en Venta, Viva La Ceja, La Ceja",venta,1,4,880000000,,,Casa,,,OFIR,Viva La Ceja,La Ceja,,14169-M4333367,3128194149,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-4-banos-1-garajes/14169-M4333367,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-4-banos-1-garajes/14169-M4333367
134.0,4,"Casa en Venta, La Ceja, La Ceja",venta,1,4,535000000,,,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4358203,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-4-banos-1-garajes/14169-M4358203,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-4-banos-1-garajes/14169-M4358203
160.0,3,"Casa en Venta, Fray Eugenio, La Ceja",venta,1,3,620000000,,,Casa,,,FRAY EUGENIO,Fray Eugenio,La Ceja,,14272-M4430490,3233448590,Usado,6070.0,/inmueble/venta-casa-la-ceja-fray-eugenio-3-habitaciones-3-banos-1-garajes/14272-M4430490,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-fray-eugenio-3-habitaciones-3-banos-1-garajes/14272-M4430490
144.0,4,"Casa en Venta, La Ceja, La Ceja",venta,1,4,570000000,,,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333351,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-4-banos-1-garajes/14169-M4333351,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-4-banos-1-garajes/14169-M4333351
157.0,4,"Casa en Venta, Jardines De La Colombiere, La Ceja",venta,1,4,630000000,,,Casa,,,JARDINES DE LA COLOMBIERE,Jardines De La Colombiere,La Ceja,,14272-M4457541,3233448590,Usado,6070.0,/inmueble/venta-casa-la-ceja-jardines-de-la-colombiere-4-habitaciones-4-banos-1-garajes/14272-M4457541,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-jardines-de-la-colombiere-4-habitaciones-4-banos-1-garajes/14272-M4457541
114.0,2,"Casa en Venta, La Aldea, La Ceja",venta,1,2,420000000,,,Casa,,,LA ALDEA,La Aldea,La Ceja,,14272-M4295143,3233448590,Usado,6070.0,/inmueble/venta-casa-la-ceja-la-aldea-2-habitaciones-2-banos-1-garajes/14272-M4295143,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-aldea-2-habitaciones-2-banos-1-garajes/14272-M4295143
174.0,3,"Casa en Venta, La Ceja, La Ceja",venta,2,3,580000000,420000.0,,Casa,,,PAYUCO,La Ceja,La Ceja,,509-M4527549,6044448999,Usado,4359.0,/inmueble/venta-casa-la-ceja-payuco-3-habitaciones-3-banos-2-garajes/509-M4527549,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-payuco-3-habitaciones-3-banos-2-garajes/509-M4527549
140.0,3,"Casa en Venta, La Ceja, La Ceja",venta,1,4,480000000,,,Casa,,,FATIMA,La Ceja,La Ceja,,11166-M4520217,3215583194,Usado,5197.0,/inmueble/venta-casa-la-ceja-fatima-3-habitaciones-4-banos-1-garajes/11166-M4520217,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-fatima-3-habitaciones-4-banos-1-garajes/11166-M4520217
55.0,2,"Apartamento en Venta, Los Tambos, La Ceja",venta,1,2,350000000,,,Apartamento,,,FATIMA,Los Tambos,La Ceja,,12782-M4529997,3164826325,Usado,5739.0,/inmueble/venta-apartamento-la-ceja-fatima-2-habitaciones-2-banos-1-garajes/12782-M4529997,https://www.metrocuadrado.com/inmueble/venta-apartamento-la-ceja-fatima-2-habitaciones-2-banos-1-garajes/12782-M4529997
73.0,3,"Apartamento en Venta, Sin Datos, La Ceja",venta,1,2,345600000,,,Apartamento,,,CUATRO ESQUNAS,Sin Datos,La Ceja,,9947-M4060690,3014233174,Usado,4820.0,/inmueble/venta-apartamento-la-ceja-cuatro-esqunas-3-habitaciones-2-banos-1-garajes/9947-M4060690,https://www.metrocuadrado.com/inmueble/venta-apartamento-la-ceja-cuatro-esqunas-3-habitaciones-2-banos-1-garajes/9947-M4060690
122.0,3,"Casa en Venta, La Ceja, La Ceja",venta,1,3,540000000,195000.0,0.0,Casa,,,LA CEJA,La Ceja,La Ceja,,11326-M4098278,3053003212,Usado,5327.0,/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-3-banos-1-garajes/11326-M4098278,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-3-habitaciones-3-banos-1-garajes/11326-M4098278
266.0,4,"Casa en Venta, La Ceja, La Ceja",venta,4,5,2300000000,750000.0,0.0,Casa,,,LA CEJA,La Ceja,La Ceja,,13473-M4430249,3017652310,Usado,5886.0,/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-5-banos-4-garajes/13473-M4430249,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-5-banos-4-garajes/13473-M4430249
409.0,3,"Casa en Venta, La Ceja, La Ceja",venta,2,3,1100000000,530000.0,,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333369,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-3-banos-2-garajes/14169-M4333369,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-3-banos-2-garajes/14169-M4333369
202.0,4,"Casa en Venta, El Tambo, La Ceja",venta,2,5,620000000,420000.0,,Casa,,,OFIR,El Tambo,La Ceja,,14169-M4435500,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-5-banos-2-garajes/14169-M4435500,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-5-banos-2-garajes/14169-M4435500
190.0,3,"Casa en Venta, La Ceja, La Ceja",venta,1,4,880000000,275300.0,,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333327,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-4-banos-1-garajes/14169-M4333327,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-4-banos-1-garajes/14169-M4333327
136.0,3,"Apartamento en Venta, La Ceja, La Ceja",venta,2,4,695000000,375000.0,,Apartamento,,,LA CEJA,La Ceja,La Ceja,,14169-M4333340,3004792427,Usado,6018.0,/inmueble/venta-apartamento-la-ceja-la-ceja-3-habitaciones-4-banos-2-garajes/14169-M4333340,https://www.metrocuadrado.com/inmueble/venta-apartamento-la-ceja-la-ceja-3-habitaciones-4-banos-2-garajes/14169-M4333340
120.0,2,"Casa en Venta, La Ceja, La Ceja",venta,1,3,540000000,,,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333356,3128194149,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-2-habitaciones-3-banos-1-garajes/14169-M4333356,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-2-habitaciones-3-banos-1-garajes/14169-M4333356
152.0,3,"Apartamento en Venta, Los Ponchos (Exito), La Ceja",venta,0,3,340000000,,0.0,Apartamento,,,FRAY EUGENIO RAMIREZ SALAZAR,Los Ponchos (Exito),La Ceja,,15739-M4199206,3104120118,Usado,6418.0,/inmueble/venta-apartamento-la-ceja-fray-eugenio-ramirez-salazar-3-habitaciones-3-banos/15739-M4199206,https://www.metrocuadrado.com/inmueble/venta-apartamento-la-ceja-fray-eugenio-ramirez-salazar-3-habitaciones-3-banos/15739-M4199206
170.0,3,"Casa en Venta, La Ceja, La Ceja",venta,1,2,570000000,,,Casa,,,OFIR,La Ceja,La Ceja,,11167-M3756210,6043111616,Usado,5198.0,/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-2-banos-1-garajes/11167-M3756210,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-2-banos-1-garajes/11167-M3756210
49.0,2,"Apartamento en Venta, La Ceja, La Ceja",venta,0,2,164000000,,,Apartamento,,,LA FLORESTA,La Ceja,La Ceja,,11166-M4479145,3215583194,Usado,5197.0,/inmueble/venta-apartamento-la-ceja-la-floresta-2-habitaciones-2-banos/11166-M4479145,https://www.metrocuadrado.com/inmueble/venta-apartamento-la-ceja-la-floresta-2-habitaciones-2-banos/11166-M4479145
189.0,4,"Casa en Venta, La Ceja, La Ceja",venta,2,4,670000000,,,Casa,,,LA CEJA,La Ceja,La Ceja,,13794-M4158306,3004384437,Usado,5932.0,/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-4-banos-2-garajes/13794-M4158306,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-4-banos-2-garajes/13794-M4158306
195.0,4,"Casa en Venta, La Ceja, La Ceja",venta,1,5,780000000,,,Casa,,,LA CEJA,La Ceja,La Ceja,,98-M4135120,3217591978,Usado,3988.0,/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-5-banos-1-garajes/98-M4135120,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-5-banos-1-garajes/98-M4135120
170.0,4,"Casa en Venta, La Ceja, La Ceja",venta,1,3,690000000,,0.0,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333380,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-3-banos-1-garajes/14169-M4333380,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-4-habitaciones-3-banos-1-garajes/14169-M4333380
279.0,4,"Casa en Venta, la ceja, La Ceja",venta,2,5,1600000000,550000.0,0.0,Casa,,,LA CEJA,la ceja,La Ceja,,14973-M4467071,3146453460,Usado,6238.0,/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-5-banos-2-garajes/14973-M4467071,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-5-banos-2-garajes/14973-M4467071
140.0,4,"Casa en Venta, La Ceja, La Ceja",venta,1,3,630000000,,,Casa,,,LA CEJA,La Ceja,La Ceja,,11469-M4494399,3017418892,Usado,5363.0,/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-3-banos-1-garajes/11469-M4494399,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-3-banos-1-garajes/11469-M4494399
153.8,4,"Casa en Venta, El Tambo, La Ceja",venta,1,4,570000000,,,Casa,,,EL TAMBO,El Tambo,La Ceja,,14272-M4430454,3233448590,Usado,6070.0,/inmueble/venta-casa-la-ceja-el-tambo-4-habitaciones-4-banos-1-garajes/14272-M4430454,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-el-tambo-4-habitaciones-4-banos-1-garajes/14272-M4430454
140.0,4,"Casa en Venta, La Ceja, La Ceja",venta,1,3,620000000,,,Casa,,,LA CEJA,La Ceja,La Ceja,,11813-M4458352,3009114162,Usado,5477.0,/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-3-banos-1-garajes/11813-M4458352,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-la-ceja-4-habitaciones-3-banos-1-garajes/11813-M4458352
140.0,4,"Casa en Venta, Fray Eugenio, La Ceja",venta,1,3,595000000,282000.0,,Casa,,,FRAY EUGENIO,Fray Eugenio,La Ceja,,4534-M4257747,3187081503,Usado,3181.0,/inmueble/venta-casa-la-ceja-fray-eugenio-4-habitaciones-3-banos-1-garajes/4534-M4257747,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-fray-eugenio-4-habitaciones-3-banos-1-garajes/4534-M4257747
140.0,3,"Casa en Venta, Fray Eugenio, La Ceja",venta,1,3,560000000,282000.0,,Casa,,,FRAY EUGENIO,Fray Eugenio,La Ceja,,4534-M4257749,3187081503,Usado,3181.0,/inmueble/venta-casa-la-ceja-fray-eugenio-3-habitaciones-3-banos-1-garajes/4534-M4257749,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-fray-eugenio-3-habitaciones-3-banos-1-garajes/4534-M4257749
210.0,4,"Casa en Venta, Guamito, La Ceja",venta,2,4,1050000000,,,Casa,,,GUAMITO,Guamito,La Ceja,,4534-M4305927,3187081503,Usado,3181.0,/inmueble/venta-casa-la-ceja-guamito-4-habitaciones-4-banos-2-garajes/4534-M4305927,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-guamito-4-habitaciones-4-banos-2-garajes/4534-M4305927
204.9,5,"Casa en Venta, La Ceja, La Ceja",venta,2,5,930000000,344466.0,,Casa,,,OFIR,La Ceja,La Ceja,,14169-M4333323,3004792427,Usado,6018.0,/inmueble/venta-casa-la-ceja-ofir-5-habitaciones-5-banos-2-garajes/14169-M4333323,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-5-habitaciones-5-banos-2-garajes/14169-M4333323
148.0,3,"Casa en Venta, Viva La Ceja, La Ceja",venta,1,3,745000000,140000.0,,Casa,,,VIVA LA CEJA,Viva La Ceja,La Ceja,,4534-M4257753,3187081503,Usado,3181.0,/inmueble/venta-casa-la-ceja-viva-la-ceja-3-habitaciones-3-banos-1-garajes/4534-M4257753,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-viva-la-ceja-3-habitaciones-3-banos-1-garajes/4534-M4257753
129.0,4,"Casa en Venta, San Cayetano , La Ceja",venta,0,2,300000000,,,Casa,,,SAN CAYETANO ,San Cayetano ,La Ceja,,4534-M4257763,3187081503,Usado,3181.0,/inmueble/venta-casa-la-ceja-san-cayetano.-4-habitaciones-2-banos/4534-M4257763,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-san-cayetano.-4-habitaciones-2-banos/4534-M4257763
120.0,3,"Casa en Venta, Vereda San Nicolas Via La Ceja Rionegro, La Ceja",venta,2,4,1700000000,500000.0,,Casa,,,VEREDA SAN NICOLAS VIA LA CEJA RIONEGRO,Vereda San Nicolas Via La Ceja Rionegro,La Ceja,,4534-M4257544,3187081503,Usado,3181.0,/inmueble/venta-casa-la-ceja-vereda-san-nicolas-via-la-ceja-rionegro-3-habitaciones-4-banos-2-garajes/4534-M4257544,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-vereda-san-nicolas-via-la-ceja-rionegro-3-habitaciones-4-banos-2-garajes/4534-M4257544
165.0,3,"Casa en Venta, Viva La Ceja, La Ceja",venta,3,3,830000000,230000.0,,Casa,,,OFIR,Viva La Ceja,La Ceja,,10858-M4432318,6015086597,Usado,5015.0,/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-3-banos-3-garajes/10858-M4432318,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-ofir-3-habitaciones-3-banos-3-garajes/10858-M4432318
356.0,3,"Casa en Venta, La Ceja",venta,4,5,3000000000,0.0,0.0,Casa,,,EL RETIRO,,La Ceja,,11976-M4438156,3127771196,Usado,5517.0,/inmueble/venta-casa-la-ceja-el-retiro-3-habitaciones-5-banos-4-garajes/11976-M4438156,https://www.metrocuadrado.com/inmueble/venta-casa-la-ceja-el-retiro-3-habitaciones-5-banos-4-garajes/11976-M4438156
67.7,2,"Apartamento en Venta, Vereda Belen, Marinilla",venta,2,2,420000000,230000.0,,Apartamento,,,VEREDA BELEN,Vereda Belen,Marinilla,,4660-M4565158,3011976713,Usado,3195.0,/inmueble/venta-apartamento-marinilla-vereda-belen-2-habitaciones-2-banos-2-garajes/4660-M4565158,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-vereda-belen-2-habitaciones-2-banos-2-garajes/4660-M4565158
65.0,2,"Apartamento en Venta, Norte, Marinilla",venta,1,2,330000000,320000.0,0.0,Apartamento,,,ALCARAVANES,Norte,Marinilla,,13974-M4077797,3174772202,Usado,5966.0,/inmueble/venta-apartamento-marinilla-alcaravanes-2-habitaciones-2-banos-1-garajes/13974-M4077797,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-alcaravanes-2-habitaciones-2-banos-1-garajes/13974-M4077797
230.0,4,"Casa en Venta, Las Mercedes, Marinilla",venta,4,3,1200000000,,,Casa,,,LAS MERCEDES,Las Mercedes,Marinilla,,16187-M4584877,3104159222,Usado,6771.0,/inmueble/venta-casa-marinilla-las-mercedes-4-habitaciones-3-banos-4-garajes/16187-M4584877,https://www.metrocuadrado.com/inmueble/venta-casa-marinilla-las-mercedes-4-habitaciones-3-banos-4-garajes/16187-M4584877
84.0,3,"Apartamento en Venta, Marinilla, Marinilla",venta,0,2,320000000,,,Apartamento,,,LAS ACACIAS,Marinilla,Marinilla,,12782-M3545829,3164826325,Usado,5739.0,/inmueble/venta-apartamento-marinilla-las-acacias-3-habitaciones-2-banos/12782-M3545829,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-las-acacias-3-habitaciones-2-banos/12782-M3545829
56.24,3,"Apartamento en Venta, Centro, Marinilla",venta,0,2,280000000,,,Apartamento,,,BELLAVISTA,Centro,Marinilla,,509-M4529496,6044448999,Usado,4359.0,/inmueble/venta-apartamento-marinilla-bellavista-3-habitaciones-2-banos/509-M4529496,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-bellavista-3-habitaciones-2-banos/509-M4529496
70.0,2,"Apartamento en Venta, Alcaravanes, Marinilla",venta,1,2,340000000,,,Apartamento,,,ALCARAVANES,Alcaravanes,Marinilla,,509-M4186405,6044448999,Usado,4359.0,/inmueble/venta-apartamento-marinilla-alcaravanes-2-habitaciones-2-banos-1-garajes/509-M4186405,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-alcaravanes-2-habitaciones-2-banos-1-garajes/509-M4186405
65.0,2,"Apartamento en Venta, Norte, Marinilla",venta,1,2,320000000,250000.0,0.0,Apartamento,,,ALCARAVANES,Norte,Marinilla,,13974-M4064228,3174772202,Usado,5966.0,/inmueble/venta-apartamento-marinilla-alcaravanes-2-habitaciones-2-banos-1-garajes/13974-M4064228,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-alcaravanes-2-habitaciones-2-banos-1-garajes/13974-M4064228
80.0,3,"Apartamento en Venta, Alcaravanes, Marinilla",venta,1,2,370000000,,,Apartamento,,,ALCARAVANES,Alcaravanes,Marinilla,,509-M4186379,6044448999,Usado,4359.0,/inmueble/venta-apartamento-marinilla-alcaravanes-3-habitaciones-2-banos-1-garajes/509-M4186379,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-alcaravanes-3-habitaciones-2-banos-1-garajes/509-M4186379
170.0,3,"Casa en Venta, Autopista Medellin Bogota, Marinilla",venta,2,3,1750000000,,,Casa,,,AUTOPISTA MEDELLIN BOGOTA,Autopista Medellin Bogota,Marinilla,,15739-M4195370,3104120118,Usado,6418.0,/inmueble/venta-casa-marinilla-autopista-medellin-bogota-3-habitaciones-3-banos-2-garajes/15739-M4195370,https://www.metrocuadrado.com/inmueble/venta-casa-marinilla-autopista-medellin-bogota-3-habitaciones-3-banos-2-garajes/15739-M4195370
59.0,2,"Apartamento en Venta, Marinilla, Marinilla",venta,1,2,270000000,161000.0,,Apartamento,,,MARINILLA,Marinilla,Marinilla,,11813-M3937991,3009114162,Usado,5477.0,/inmueble/venta-apartamento-marinilla-marinilla-2-habitaciones-2-banos-1-garajes/11813-M3937991,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-marinilla-2-habitaciones-2-banos-1-garajes/11813-M3937991
60.0,3,"Apartamento en Venta, Marinilla, Marinilla",venta,1,2,250000000,100000.0,,Apartamento,,,MARINILLA,Marinilla,Marinilla,,11813-M4197757,3009114162,Usado,5477.0,/inmueble/venta-apartamento-marinilla-marinilla-3-habitaciones-2-banos-1-garajes/11813-M4197757,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-marinilla-3-habitaciones-2-banos-1-garajes/11813-M4197757
106.0,3,"Casa en Venta, Marinilla, Marinilla",venta,0,2,380000000,100000.0,,Casa,,,MARINILLA,Marinilla,Marinilla,,11813-M3937966,3009114162,Usado,5477.0,/inmueble/venta-casa-marinilla-marinilla-3-habitaciones-2-banos/11813-M3937966,https://www.metrocuadrado.com/inmueble/venta-casa-marinilla-marinilla-3-habitaciones-2-banos/11813-M3937966
84.0,3,"Apartamento en Venta, Parque, Marinilla",venta,0,3,774860300,,,Apartamento,,,LA INDUSTRIAL,Parque,Marinilla,,15234-M4109376,3206673984,Usado,6327.0,/inmueble/venta-apartamento-marinilla-la-industrial-3-habitaciones-3-banos/15234-M4109376,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-la-industrial-3-habitaciones-3-banos/15234-M4109376
107.0,4,"Casa en Venta, Marinilla, Marinilla",venta,0,2,285000000,100000.0,,Casa,,,MARINILLA,Marinilla,Marinilla,,11813-M3937990,3009114162,Usado,5477.0,/inmueble/venta-casa-marinilla-marinilla-4-habitaciones-2-banos/11813-M3937990,https://www.metrocuadrado.com/inmueble/venta-casa-marinilla-marinilla-4-habitaciones-2-banos/11813-M3937990
67.0,3,"Apartamento en Venta, Las Acacias, Marinilla",venta,1,2,320000000,170000.0,,Apartamento,,,JUAN XXIII,Las Acacias,Marinilla,,10858-M4430675,6015086597,Usado,5015.0,/inmueble/venta-apartamento-marinilla-juan-xxiii-3-habitaciones-2-banos-1-garajes/10858-M4430675,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-juan-xxiii-3-habitaciones-2-banos-1-garajes/10858-M4430675
59.0,2,"Apartamento en Venta, La Dalia, Marinilla",venta,0,2,250000000,,,Apartamento,,,LA DALIA,La Dalia,Marinilla,,11704-M4336507,3122882976,Usado,5440.0,/inmueble/venta-apartamento-marinilla-la-dalia-2-habitaciones-2-banos/11704-M4336507,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-la-dalia-2-habitaciones-2-banos/11704-M4336507
458.0,4,"Casa en Venta, Oriente Antioqueño  V  El Pozo, Marinilla",venta,4,3,1200000000,0.0,0.0,Casa,,,ORIENTE ANTIOQUEÑO  V  EL POZO,Oriente Antioqueño  V  El Pozo,Marinilla,,909-M4149390,3245503616,Usado,4752.0,"/inmueble/venta-casa-marinilla-oriente-antioqueno,-v.-el-pozo-4-habitaciones-3-banos-4-garajes/909-M4149390","https://www.metrocuadrado.com/inmueble/venta-casa-marinilla-oriente-antioqueno,-v.-el-pozo-4-habitaciones-3-banos-4-garajes/909-M4149390"
59.3,2,"Apartamento en Venta, Dalia, Marinilla",venta,1,2,230000000,,,Apartamento,,,ALTO DE LA RAMADA,Dalia,Marinilla,,16120-M4454004,3164113328,Usado,6704.0,/inmueble/venta-apartamento-marinilla-alto-de-la-ramada-2-habitaciones-2-banos-1-garajes/16120-M4454004,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-alto-de-la-ramada-2-habitaciones-2-banos-1-garajes/16120-M4454004
55.58,3,"Apartamento en Venta, Marinilla, Marinilla",venta,1,2,265000000,210000.0,0.0,Apartamento,,,ALTO DE LA RAMADA,Marinilla,Marinilla,,10583-M4260300,3148873824,Usado,4952.0,/inmueble/venta-apartamento-marinilla-alto-de-la-ramada-3-habitaciones-2-banos-1-garajes/10583-M4260300,https://www.metrocuadrado.com/inmueble/venta-apartamento-marinilla-alto-de-la-ramada-3-habitaciones-2-banos-1-garajes/10583-M4260300
